Qatar	76.24881397	1.268622131	1.249793921	0.02479532	7.74051E-05	1.892338867	0.13982874	0.012223806	6.245215876	1.182315443	2.516094741	1.08291068	0.848797813	0.255272782	0.017897611
Saudi_Arabia	74.49371904	1.942138541	1.907427742	0.037765871	0.003690222	2.798113091	0.106721836	0.040843892	8.433188106	2.186512097	2.472736611	1.541951833	1.192670011	0.393584523	0.041597652
Syria	73.81285719	1.444106757	1.417691542	0.026315687	0.002270648	2.422000489	0.131471904	0.032145231	7.946920062	2.649424497	2.409615514	2.128522981	1.791624139	0.401200144	0.017380086
Tunisia	77.66821068	1.262861785	1.230909548	0.031084743	0.0033846	2.183328249	0.146958104	0.033665311	8.54355581	1.894540438	2.509161833	2.17559107	1.84129326	0.3873036	0.051050399
Turkey	78.30797165	1.114858493	1.049891739	0.064241363	0.005722451	2.190019991	0.397412947	0.040229021	6.585997481	1.199227231	1.784891288	2.53905736	2.261038393	0.350053064	0.034963693
UAE	73.87364909	1.482508501	1.436353946	0.054934411	5.79764E-05	2.487260791	0.169389044	0.037229348	8.186444534	1.430563876	2.579041095	1.834042667	1.445189556	0.436042978	0.058579446
Yemen	67.6700667	2.17161235	1.118591162	0.030335723	0.945224295	3.995598329	0.215387456	0.533961153	7.233273423	2.865290989	1.569981159	2.308313171	1.928878445	0.442186995	0.053718376
Afghanistan	63.23429697	2.664282159	0.588314951	0.034244445	1.97205032	4.216499694	0.266878063	0.335446883	6.694254556	2.529546767	2.157430052	1.23929292	0.837392257	0.424334504	0.058028617
Bangladesh	74.55793957	2.911956376	1.164993735	0.133546667	1.528185791	4.538727701	0.290766222	0.593361775	5.08319646	2.166764441	1.502495191	2.010768881	1.612142448	0.368784988	0.068767523
Bhutan	73.0107577	2.093760735	0.81063029	0.165264277	1.077897256	3.53148378	0.413435381	0.309084554	4.510543218	1.543928989	1.37566977	1.185101719	0.954220015	0.193889686	0.149912298
India	70.78165605	2.693153041	1.511280785	0.206115793	0.941377066	4.810257236	0.33334921	0.964070107	4.406492525	1.724786144	1.589608665	1.790244488	1.432172739	0.342118656	0.127370628
Nepal	71.03695958	3.048612325	1.189744586	0.333468983	1.461737451	4.74712971	0.661089372	0.412711715	3.163269612	1.266715294	0.961791783	2.540519824	2.262129031	0.276755619	0.164652579
Pakistan	65.84661142	2.83213473	1.314976265	0.119041998	1.322520813	4.808076199	0.261666169	0.855835978	5.606388067	2.276000942	1.82365608	2.06852042	1.681593778	0.354172955	0.053942228
Angola	65.08050066	1.414169447	0.535401056	0.016715707	0.828677072	3.251498024	0.273350834	1.256156891	4.024879861	1.034530325	1.284371246	1.003700635	0.854326184	0.157083622	1.676411656
Central_African_Republic	52.25209873	2.373908812	0.26176363	0.025011107	2.062517581	5.867286574	0.294853743	2.812241529	2.825728616	0.835781941	0.989149656	0.712225592	0.601726669	0.112845524	1.901289539
Congo	65.37881878	1.590168525	0.799677149	0.019185036	0.723119817	2.902143573	0.164513717	0.980951638	4.611245578	1.233402567	1.418112773	0.761586487	0.636471232	0.128427822	1.846789557
Congo-Kinshasa	65.00140882	2.293887165	0.339778642	0.033606106	1.875737269	4.117133957	0.393787705	1.186742927	3.936392635	1.014668646	1.190026581	0.617489388	0.546798225	0.07046545	0.44889528
Equatorial_Guinea	65.97351638	1.178803418	0.955578039	0.015520194	0.191626073	1.884212875	0.157081023	0.387471175	4.104443443	0.860514171	1.353247847	0.624500291	0.511688764	0.115936721	4.27014982
Gabon	67.75190842	1.132754295	1.034452378	0.007516312	0.083843964	1.839674786	0.134410121	0.456715704	5.119452509	1.131517001	1.807720376	0.802737012	0.668126778	0.141463592	1.555630206
